"akb021";"use_amt";"amt";"bili";"use_cnt"
"鄞州市第三医院";878.43;0.00;0.00000000000000000000;2
"重庆医科大学附属永川医院";10325.90;5912.00;0.57254089231931357073;1
"锦州市中心医院";13535.80;7583.00;0.56021808832872826135;1
"镇安乡卫生院";653507.67;49519.83;0.07577543810618167649;725
"镇江市第一人民医院";56683.27;32124.76;0.56674147415983587397;5
"静安区南京西路街道社区卫生服务中心";519.80;99.37;0.19116968064640246249;2
"齐齐哈尔医学院第一附属医院";9302.90;5090.50;0.54719496071117608488;1
"三门县安康药房";269037.90;0.00;0.000000000000000000000000;828
"上海中医药大学附属龙华医院(异地)";83907.31;53496.01;0.63756077986530613364;5
"上海交通大学医学院附属新华医院(异地)";121564.43;73704.21;0.60629750001706913774;5
"上海市宝山区杨行镇社区卫生服务中心";1952.49;0.00;0.00000000000000000000;2
"上海市闵行区颛桥镇卫生院";239.80;82.17;0.34266055045871559633;1
"上海蓝十字脑科医院";54115.01;25236.57;0.46635064836909389835;10
"上源村卫生室";3296.82;2817.65;0.85465691181198852227;8
"中国人民解放军北京军区北戴河疗养院";0.00;0.00;0;1
"中国医科大学附属第一医院";67352.67;41200.24;0.61170908295098026552;3
"中江县人民医院";13849.94;7481.54;0.54018573365660789866;2
"义乌市稠城街道社区卫生服务中心";1022778.99;431006.51;0.42140727783233013029;2318
"乐清凤凰医院";2727589.80;1183412.56;0.43386749723143853962;1868
"乐清大荆泰康中医门诊部";143168.53;10050.80;0.07020257873710095368;363
"仇村村卫生室";1732.54;1241.43;0.71653756911817331779;2
"仙居安洲三桥综合门诊部";33024132.08;0.00;0.000000000000000000000000;14242
"余姚二六市卫生所";130028.88;50773.56;0.39047909972000066447;537
"余姚市人民医院";55361356.40;28366228.02;0.51238318322706414036;64323
"余姚阳明老年护理院";529472.71;358937.89;0.67791575131417065858;257
"余杭区余杭街道社区卫生服务中心";61971539.65;20931417.70;0.33775855526932999155;43174
"余杭区百丈镇社区卫生服务中心";6514609.19;2029701.51;0.31156151517356024238;4100
"北京市昌平区回龙观社区卫生服务中心";641.72;0.00;0.00000000000000000000;1
"南通市第三人民医院";6509.60;2781.52;0.42729507189381836058;1
"县府医务室";1181.00;402.45;0.34077053344623200677;15
"台州市椒江区葭沚街道中山社区卫生服务站";258.40;0.00;0.00000000000000000000;2
"大庆油田总医院";28327.00;8840.82;0.31209870441628128641;2
"大连市中心医院";12160.55;4726.62;0.38868472231930299205;3
"宁夏医科大学总医院";20531.48;10414.03;0.50722256749148137397;3
"宁波奉化张佳琪中医诊所";115320.94;62796.99;0.54454108681389520411;333
"宁波市奉化区溪口医院";2672822.47;968010.92;0.36216805675088476789;6916
"宁波市镇海区骆驼欣诚口腔门诊部";18461.00;994.80;0.05388657169167434050;59
"宁波明州人民医院";42826.32;17475.17;0.40804743438147382264;9
"宁海县长街镇青珠卫生所";66735.65;20668.09;0.30970088700716933153;306
"嵊州市易心堂大药房有限公司";0.00;0.00;0;1
"平阳县鳌江镇梅源卫生院";62938.87;2564.90;0.04075224102371078477;81
"新昌县天康大药房有限公司";2149.10;477.61;0.22223721557861430366;8
"新昌县新新药店";10332.18;4038.17;0.39083426730854476016;37
"新昌县芝参堂大药房有限公司";233.00;76.92;0.33012875536480686695;3
"杨浦区五角场镇社区卫生服务中心";1950.92;118.08;0.06052529063211202920;5
"杭州东仁堂医药零售连锁有限公司（含主城区定点的连锁门店）";900.50;0.00;0.00000000000000000000;14
"杭州之默健康管理有限公司竞舟路中医门诊部";16900606.64;13146201.64;0.77785383211546067911;3762
"杭州余杭骨科医院";4568.94;2880.14;0.63037378472906188306;1
"杭州农工中西医结合门诊部";57166355.60;13839277.38;0.24208780207776617476;20543
"杭州大江东产业集聚区付伟良西医内科诊所";7040660.61;2830224.49;0.40198280342900948325;7770
"杭州富阳思泽健康管理有限公司康和中医诊所";1522086.52;985986.81;0.64778630980845950860;1558
"杭州市上城区清波、望江社区卫生服务中心中国美院（南山校区）医务室";5585.04;1127.83;0.20193767636400097403;49
"杭州市上城区紫阳街道春江花月社区卫生服务站";1894999.35;943276.37;0.49777134224346831570;1187
"杭州市余杭区五常街道社区卫生服务中心五常社区卫生服务站";537.45;0.00;0.00000000000000000000;1
"杭州滨江王来法中医诊所";19313530.17;13394328.15;0.69352045079804278992;2813
"杭州西湖何佰华西医诊所";13095949.20;7667220.03;0.58546501005058877290;4622
"杭州詹氏中医骨伤科医院";8915.82;4073.12;0.45684188330405952565;1
"松阳县中医医院";5330.61;1363.81;0.25584501586122413758;1
"枣庄市立医院";21005.59;10174.86;0.48438820333063722561;3
"柳州市中医院";4798.78;1104.02;0.23006264092123414701;3
"桐庐好邻居大药房连锁有限公司富春江镇连锁店";76.70;0.00;0.00000000000000000000;1
"桐庐神农药房";27.00;0.00;0.00000000000000000000;1
"永嘉县岩坦镇中心卫生院";0.00;0.00;0;2
"永嘉县爱珍药品零售有限公司";363.60;119.08;0.32750275027502750275;4
"永清县人民医院";192.00;95.76;0.49875000000000000000;1
"汕头市中心医院";15315.74;11185.88;0.73035191247696813866;1
"江苏省明基医院";695.20;292.91;0.42133199079401611047;1
"汪山村卫生室";67.30;10.50;0.15601783060921248143;2
"泉州市正骨医院(丰泽区医院 )";5319.23;2486.79;0.46750939515681781010;1
"浙江华联医药连锁有限公司钱清连锁三店";173.10;0.00;0.00000000000000000000;2
"浙江老百姓大药房连锁有限公司绍兴店";24993.34;9929.33;0.39727903513495995333;87
"浙江震元医药连锁有限公司人民药店";41865.85;17777.16;0.42462197710066796685;52
"海南医学院第一附属医院";7627.66;14546.03;1.9070108001667615;2
"淳安县康乐药店有限公司火炉尖诊所";1092.00;681.32;0.62391941391941391941;1
"温州叶同仁综合门诊部";1066505.90;215703.09;0.20225213006322796714;1163
"温州市南浦正大药房有限公司";14565.40;2271.19;0.15593049281173191261;21
"温州市经济技术开发区滨海园区社区服务中心";38481.44;13904.99;0.36134276679874765601;102
"滕州市中心人民医院";707.00;370.18;0.52359264497878359264;1
"瑞安市瑞光大药房有限公司";1890.80;608.77;0.32196424793738100275;6
"瑞安市红十字医院";351995742.18;113709072.67;0.32304104579723186469;117953
"盐亭县人民医院";;79.12;;1
"绍兴华虞大药房有限公司上虞东关东达药店";328790.93;82633.74;0.25132609345397696950;1121
"绍兴华通医药连锁有限公司华舍第一医药商店";3376.84;534.85;0.15838772343374278912;9
"绍兴华通医药连锁有限公司皋埠药店";3253.28;864.27;0.26566111739536713717;19
"绍兴华通医药连锁有限公司轻纺城大药房";8011.28;1325.06;0.16539928700532249528;18
"绍兴市上虞区长塘镇谢憩社区卫生服务站";37480.45;15363.85;0.40991636973408803790;139
"上海交通大学医学院附属仁济医院(异地)";294301.36;179820.64;0.61100852541082378960;11
"上海交通大学医学院附属第九人民医院黄浦分院";8550.00;3404.67;0.39820701754385964912;8
"上海市徐汇区天平街道卫生服务中心";1045.24;20.57;0.01967969078871838047;2
"上海市徐汇区天平街道社区卫生服务中心";4739.53;155.92;0.03289777678377391851;4
"上海市盛德护理院";4596.82;0.00;0.00000000000000000000;1
"上溪镇下宅村社区卫生服务站";5603.28;2163.29;0.38607565568738310418;44
"东营市人民医院";4681.67;1216.47;0.25983676764915083720;1
"临安故德口腔门诊部";10130.00;2612.47;0.25789437314906219151;15
"义乌三溪堂中医保健院";3493095.58;982380.14;0.28123482953764465844;6253
"什邡市人民医院";17731.72;12005.93;0.67708772753009860296;1
"余姚斗门卫生所(马渚镇斗门社区卫生服务站)";259440.79;90995.67;0.35073771553039134671;1321
"克拉玛依市中心医院";5897.62;3027.00;0.51325789047107138134;1
"北京丰台祥龙三路居医院";279.05;0.00;0.00000000000000000000;1
"台州市黄岩区高桥街道社区卫生服务中心";230.00;0.00;0.00000000000000000000;1
"嘉兴富江骨伤医院 ";849373.98;493618.20;0.58115531158606954265;264
"嘉善县干窑镇范泾社区卫生服务站";260981.41;43471.46;0.16656918207315992354;791
"嘉善县百姓缘药品零售有限公司亭桥路店中医坐堂医诊所";43.00;1.30;0.03023255813953488372;31
"大连沙河口兴工泉涌社区卫生服务中心";3338.50;1040.75;0.31174180020967500374;1
"大连沙河口兴黑石礁由家村社区卫生服务中心";3153.18;1482.05;0.47001756956469342061;2
"威海市经济技术开发区医院";2301.72;782.15;0.33981109778774134126;1
"宁波市肛肠医院";1395790.99;751889.59;0.53868351020090765882;1482
"宁波市鄞州区塘溪镇社区卫生服务中心";1264624.65;577328.53;0.45652164853816505949;4336
"宁波杭州湾新区皓齿口腔门诊部";39867.41;182.00;0.00456513227219927254;87
"宁波眼病中心医院";123915.23;68441.83;0.55232782927490026851;367
"川北医学院附属医院";19822.47;9185.03;0.46336455547668882839;1
"市外省外非定点医院(二级)";12582.35;7390.66;0.58738312000540439584;5
"广元市第一人民医院";1783.83;489.75;0.27454970484855619650;1
"广西医科大学附属武鸣医院";62.60;0.00;0.00000000000000000000;1
"慈溪市妇幼保健院";3781441.24;1016716.46;0.26887009356252749811;11305
"新昌县鹤寿堂大药房";762.00;20.23;0.02654855643044619423;6
"杭州东河口腔门诊部有限公司";681945.00;13673.69;0.02005101584438627749;836
"杭州品凯健康管理有限公司固陵路口腔门诊部";795315.00;33747.80;0.04243324971866493151;800
"杭州回春堂城西中医门诊部有限公司";537.28;0.00;0.00000000000000000000;1
"杭州天生堂医药连锁有限公司萧然东路店";82.00;0.00;0.00000000000000000000;2
"杭州富阳汪挺武口腔门诊部";629119.80;217277.17;0.34536692375601594482;1496
"杭州市富阳区中医院";271904233.11;133385058.58;0.49055896281702430903;135354
"杭州市富阳区场口镇上村村卫生室";1486194.63;923406.17;0.62132250471124364108;639
"杭州拱墅夏德明内科诊所";2572558.73;1267161.55;0.49256856032981606605;2284
"杭州木旦健康管理有限公司上泗中医诊所";3988044.25;3444760.84;0.86377197043387871135;608
"杭州橡树留和医院";54463679.03;46023190.43;0.84502536827615407604;2569
"杭州江干孟黎琦西医内科诊所";778091.29;207589.72;0.26679352753068344975;1661
"杭州瑞晨健康管理有限公司余杭文一西路中医门诊部";383.01;248.14;0.64786820187462468343;2
"杭州申花健康管理有限公司申花路口腔诊所";3214451.00;638733.77;0.19870695493569508448;2599
"杭州萧山新塘范益华诊所";7110199.26;3734123.29;0.52517843079407594549;6343
"杭州青缘健康管理有限公司回龙西医内科诊所";3842521.94;2165867.26;0.56365774713052126386;2281
"桐乡和济源盛中西医结合门诊有限公司";322.17;127.87;0.39690225657261694137;1
"桐庐桐君堂中医门诊部有限公司";6533.65;4263.50;0.65254490216035447261;12
"椒江区海门街道社区卫生服务中心建设社区卫生服务站";273.54;0.00;0.00000000000000000000;4
"武义县第一人民医院";44866.86;13102.23;0.29202467032460038434;35
"泰顺县平安医药有限公司";5186.00;637.92;0.12300809872734284612;11
"浙江中医药大学附属第三医院（含所属院区）(一卡通)";40367.00;34272.03;0.84901107340154086259;19
"浙江华联医药连锁有限公司湖西路连锁店";1670.38;458.65;0.27457823968198852956;15
"浙江大学医学院附属口腔医院(一卡通)";656.00;136.97;0.20879573170731707317;7
"浙江天台中医院";5482.24;2563.88;0.46767014942797104833;1
"海盐县望海街道社区卫生服务中心(海盐县元通街道社区卫生服务中心";100.00;0.00;0.00000000000000000000;1
"清华大学玉泉医院";49646.82;48982.48;0.98661867970597109744;3
"温州医科大学附属第二医院";138050.87;59723.48;0.43261936704926234800;19
"温州叶同仁医药连锁有限公司秋明店";11121.05;1632.68;0.14680987856362483758;28
"温州市东华医院有限公司";329425.61;232678.64;0.70631618470707241007;86
"温州市为众大药房有限公司";1278.10;81.32;0.06362569439011032001;9
"温州市布衣大药房连锁有限公司温州鹿城新城店";12161.90;1502.44;0.12353661845599782929;42
"温州康宁医院";26440519.06;14048143.64;0.53131118977359440689;997
"温州海坦医院";53838.27;8062.25;0.14974942545516414253;97
"湖州市吴兴区人民医院";281.90;67.76;0.24036892515076268180;1
"甘肃中医药大学附属医院";632.20;320.22;0.50651692502372666878;1
"白马村卫生室";316.91;103.81;0.32756934145340948534;5
"绍兴华虞大药房有限公司上虞丰惠人民路药店";414888.16;126101.23;0.30394029562087286367;2194
"绍兴市柯桥区安昌镇卫生院";18653.51;8489.00;0.45508861334944468896;31
"绪塘社区卫生服务站";3629.17;2402.31;0.66194474218622990932;10
"萧山区第一人民医院";1571739056.59;796075686.32;0.50649354482998150334;379218
"衢州市中医院";291025.02;160296.67;0.55080030576065246899;60
"衢州市中医院 ";13900.39;5833.77;0.41968390814933969479;8
"计生宣传指导站";120.00;1364.65;11.3720833333333333;53
"诸暨市同山卫生院";509.28;346.91;0.68117734841344643418;7
"谢田村卫生室";20.30;17.86;0.87980295566502463054;1
"赤岸中心卫生院尚阳分院";9092.12;3144.34;0.34583133526614254981;105
"长兴县中医院(异地)";3992.17;678.61;0.16998524611927848764;3
"闻堰镇长安社区卫生服务站";93.93;0.00;0.00000000000000000000;1
"4.0金山区精神卫生中心";7075.64;2424.84;0.34270256824824326845;3
"三亚市中医院";684.00;0.00;0.00000000000000000000;2
"三明市中西医结合医院";14323.06;10298.55;0.71901884094599896949;1
"三门县康宁药店";499970.50;0.00;0.000000000000000000000000;2249
"三门海洲药店";200636.50;0.00;0.000000000000000000000000;614
"上海同康医院";1597.20;311.42;0.19497871274730778863;2
"上海市嘉定马陆镇社区卫生服务中心";17428.51;0.00;0.000000000000000000000000;2
"上海市静安区临汾路街道社区卫生服务中心";;82.92;;2
"上海德济医院";190844.57;151598.92;0.79435804749383228457;10
"上海虹口区江湾医院";18232.23;1026.70;0.05631236551974168821;8
"中国人民解放军264医院";1713.90;1252.21;0.73062022288348211681;1
"中国人民解放军兰州军区兰州总医院";27435.60;14894.96;0.54290629692807884646;2
"中国水利水电第十二工程局医院";4976607.25;3072861.88;0.61746119909301663297;1178
"临安康铭中医门诊部";191233.67;125081.59;0.65407723441170166321;573
"义乌市廿三里街道社区卫生服务中心";822291.50;322589.96;0.39230608610206964319;3497
"义乌市江东街道社区卫生服务中心";771527.88;334670.36;0.43377610670401178503;3424
"佛山市禅城区永安医院";815.10;204.34;0.25069316648264016685;1
"六安市中医院";2089.60;659.06;0.31540007656967840735;1
"内蒙古自治区人民医院";17017.15;8649.44;0.50827782560534519588;1
"北京市东城区体育馆路社区卫生服务中心";;44.02;;1
"北京市朝阳区八里庄社区卫生服务中心";272.48;0.00;0.00000000000000000000;1
"南京医科大学第二附属医院";16429.41;6458.81;0.39312489005995954815;7
"卫生部北京医院";568.49;0.00;0.00000000000000000000;1
"台州市保济新医药连锁有限公司康平店";208.04;0.00;0.00000000000000000000;2
"台州市保济新医药连锁有限公司黄岩南门店";931.37;0.00;0.00000000000000000000;2
"台州市康百岁大药房有限公司";105.80;0.00;0.00000000000000000000;2
